date,hour,temperature,wind_speed,wind_angle,humidity,pressure,visibility
2017-06-01,16:30,33.0,6.0,0.0,71.0,1003.0,N/A
2017-06-01,17:00,33.0,7.0,120.0,67.0,1003.0,N/A
2017-06-01,17:30,32.0,9.0,100.0,75.0,1004.0,N/A
2017-06-01,18:00,31.0,7.0,110.0,75.0,1004.0,N/A
2017-06-01,18:30,31.0,6.0,130.0,75.0,1004.0,N/A
2017-06-01,19:00,30.0,2.0,0.0,79.0,1005.0,N/A
2017-06-01,19:30,30.0,4.0,0.0,79.0,1005.0,N/A
2017-06-01,20:30,30.0,0.0,0.0,79.0,1005.0,N/A
2017-06-01,21:00,30.0,2.0,0.0,79.0,1005.0,N/A
2017-06-01,21:30,30.0,6.0,200.0,79.0,1005.0,N/A
2017-06-01,22:00,29.0,2.0,220.0,84.0,1005.0,N/A
2017-06-01,22:30,29.0,4.0,210.0,84.0,1005.0,N/A
2017-06-01,23:00,29.0,4.0,210.0,79.0,1005.0,N/A
2017-06-01,23:30,29.0,7.0,220.0,84.0,1005.0,N/A
2017-07-01,"00:00Sat, 1 Jul",26.0,6.0,210.0,89.0,1008.0,N/A
2017-07-01,00:30,26.0,6.0,210.0,89.0,1007.0,N/A
2017-07-01,01:00,26.0,7.0,210.0,89.0,1007.0,N/A
2017-07-01,01:30,25.0,9.0,200.0,94.0,1007.0,N/A
2017-07-01,02:00,25.0,11.0,210.0,94.0,1007.0,N/A
2017-07-01,02:30,25.0,9.0,200.0,94.0,1006.0,N/A
2017-07-01,03:00,25.0,4.0,0.0,94.0,1006.0,N/A
2017-07-01,03:30,25.0,2.0,0.0,94.0,1005.0,N/A
2017-07-01,04:00,25.0,2.0,200.0,94.0,1005.0,N/A
2017-07-01,04:30,25.0,4.0,210.0,94.0,1005.0,N/A
2017-07-01,05:00,25.0,6.0,210.0,94.0,1006.0,N/A
2017-07-01,05:30,25.0,2.0,0.0,94.0,1006.0,N/A
2017-07-01,06:00,26.0,4.0,0.0,89.0,1006.0,N/A
2017-07-01,06:30,27.0,6.0,200.0,84.0,1007.0,N/A
2017-07-01,07:00,29.0,6.0,200.0,74.0,1007.0,N/A
2017-07-01,07:30,30.0,6.0,210.0,75.0,1007.0,N/A
2017-07-01,08:00,33.0,2.0,0.0,63.0,1008.0,N/A
2017-07-01,08:30,34.0,2.0,0.0,56.0,1007.0,N/A
2017-07-01,09:00,35.0,4.0,0.0,53.0,1007.0,N/A
2017-07-01,09:30,36.0,6.0,190.0,50.0,1007.0,N/A
2017-07-01,10:00,36.0,4.0,0.0,53.0,1007.0,N/A
2017-07-01,10:30,37.0,6.0,270.0,44.0,1007.0,N/A
2017-07-01,11:00,38.0,6.0,90.0,45.0,1006.0,N/A
2017-07-01,11:30,38.0,2.0,250.0,42.0,1006.0,N/A
2017-07-01,12:00,38.0,7.0,170.0,42.0,1006.0,N/A
2017-07-01,12:30,36.0,11.0,200.0,50.0,1005.0,N/A
2017-07-01,13:00,36.0,7.0,90.0,50.0,1005.0,N/A
2017-07-01,13:30,35.0,20.0,80.0,56.0,1004.0,N/A
2017-07-01,14:00,35.0,19.0,90.0,63.0,1004.0,N/A
2017-07-01,14:30,34.0,20.0,90.0,59.0,1004.0,N/A
2017-07-01,15:00,34.0,17.0,100.0,63.0,1004.0,N/A
2017-07-01,15:30,34.0,22.0,100.0,63.0,1004.0,N/A
2017-07-01,16:00,33.0,19.0,110.0,63.0,1003.0,N/A
2017-07-01,16:30,31.0,17.0,100.0,75.0,1004.0,N/A
2017-07-01,17:00,31.0,7.0,60.0,75.0,1005.0,N/A
2017-07-01,17:30,28.0,13.0,0.0,74.0,1005.0,8.0
2017-07-01,18:00,28.0,7.0,350.0,84.0,1005.0,8.0
2017-07-01,18:30,27.0,7.0,250.0,84.0,1006.0,8.0
2017-07-01,19:00,27.0,7.0,250.0,84.0,1007.0,8.0
2017-07-01,19:30,27.0,2.0,0.0,84.0,1007.0,8.0
2017-07-01,20:00,27.0,4.0,0.0,89.0,1007.0,8.0
2017-07-01,20:30,27.0,4.0,0.0,89.0,1007.0,8.0
2017-07-01,21:00,27.0,7.0,220.0,89.0,1007.0,8.0
2017-07-01,21:30,27.0,6.0,210.0,84.0,1007.0,8.0
2017-07-01,22:00,27.0,6.0,220.0,89.0,1007.0,8.0
2017-07-01,22:30,27.0,2.0,0.0,89.0,1007.0,8.0
2017-07-01,23:00,27.0,0.0,0.0,89.0,1007.0,8.0
2017-07-01,23:30,27.0,4.0,210.0,89.0,1007.0,8.0
2017-08-01,"00:00Tue, 1 Aug",30.0,2.0,0.0,70.0,1003.0,N/A
2017-08-01,00:30,30.0,2.0,0.0,70.0,1003.0,N/A
2017-08-01,01:00,30.0,4.0,0.0,70.0,1002.0,N/A
2017-08-01,01:30,29.0,4.0,0.0,70.0,1002.0,N/A
2017-08-01,02:00,29.0,0.0,0.0,70.0,1002.0,N/A
2017-08-01,02:30,29.0,2.0,0.0,74.0,1002.0,N/A
2017-08-01,03:00,29.0,4.0,0.0,74.0,1002.0,N/A
2017-08-01,03:30,29.0,4.0,0.0,70.0,1002.0,N/A
2017-08-01,04:30,29.0,0.0,0.0,70.0,1002.0,N/A
2017-08-01,05:00,28.0,0.0,0.0,79.0,1003.0,N/A
2017-08-01,05:30,28.0,2.0,0.0,79.0,1003.0,8.0
2017-08-01,06:00,28.0,0.0,0.0,79.0,1003.0,8.0
2017-08-01,06:30,30.0,0.0,0.0,75.0,1003.0,8.0
2017-08-01,07:00,31.0,4.0,330.0,70.0,1004.0,8.0
2017-08-01,07:30,34.0,2.0,0.0,59.0,1004.0,8.0
2017-08-01,08:00,34.0,2.0,0.0,56.0,1004.0,N/A
2017-08-01,08:30,34.0,2.0,0.0,56.0,1005.0,N/A
2017-08-01,09:00,33.0,6.0,190.0,67.0,1005.0,N/A
2017-08-01,09:30,33.0,15.0,210.0,63.0,1005.0,N/A
2017-08-01,10:00,34.0,13.0,200.0,59.0,1004.0,N/A
2017-08-01,10:30,34.0,11.0,200.0,63.0,1004.0,N/A
2017-08-01,11:00,34.0,11.0,210.0,63.0,1004.0,N/A
2017-08-01,11:30,35.0,7.0,200.0,56.0,1004.0,N/A
2017-08-01,12:00,35.0,7.0,0.0,56.0,1004.0,N/A
2017-08-01,12:30,35.0,7.0,290.0,60.0,1003.0,N/A
2017-08-01,13:00,38.0,6.0,260.0,47.0,1003.0,N/A
2017-08-01,13:30,36.0,2.0,130.0,53.0,1003.0,N/A
2017-08-01,14:00,36.0,6.0,310.0,50.0,1002.0,N/A
2017-08-01,14:30,37.0,4.0,0.0,53.0,1002.0,N/A
2017-08-01,15:00,37.0,4.0,0.0,53.0,1002.0,N/A
2017-08-01,15:30,36.0,4.0,0.0,53.0,1002.0,N/A
2017-08-01,16:00,36.0,9.0,120.0,56.0,1002.0,N/A
2017-08-01,16:30,35.0,11.0,120.0,60.0,1002.0,N/A
2017-08-01,17:00,34.0,11.0,110.0,63.0,1002.0,N/A
2017-08-01,17:30,33.0,9.0,110.0,67.0,1002.0,N/A
2017-08-01,18:00,33.0,7.0,170.0,67.0,1002.0,N/A
2017-08-01,18:30,32.0,6.0,130.0,71.0,1003.0,N/A
2017-08-01,19:00,32.0,4.0,0.0,71.0,1003.0,N/A
2017-08-01,19:30,32.0,4.0,0.0,71.0,1004.0,N/A
2017-08-01,20:30,31.0,4.0,0.0,79.0,1005.0,N/A
2017-08-01,21:00,31.0,7.0,230.0,70.0,1005.0,N/A
2017-08-01,21:30,30.0,11.0,200.0,70.0,1006.0,N/A
2017-08-01,22:00,30.0,7.0,220.0,70.0,1006.0,N/A
2017-08-01,22:30,30.0,13.0,220.0,66.0,1006.0,N/A
2017-08-01,23:00,30.0,13.0,210.0,66.0,1005.0,N/A
2017-08-01,23:30,30.0,11.0,220.0,62.0,1005.0,N/A
2017-09-01,"00:00Fri, 1 Sep",25.0,6.0,200.0,89.0,1009.0,N/A
2017-09-01,00:30,25.0,4.0,0.0,89.0,1009.0,N/A
2017-09-01,01:00,25.0,2.0,0.0,89.0,1008.0,N/A
2017-09-01,01:30,25.0,6.0,190.0,89.0,1008.0,N/A
2017-09-01,02:00,25.0,7.0,200.0,89.0,1008.0,N/A
2017-09-01,02:30,25.0,7.0,200.0,89.0,1008.0,N/A
2017-09-01,03:00,25.0,2.0,0.0,89.0,1008.0,N/A
2017-09-01,03:30,25.0,4.0,230.0,89.0,1008.0,N/A
2017-09-01,04:00,25.0,6.0,220.0,89.0,1007.0,N/A
2017-09-01,04:30,24.0,6.0,180.0,94.0,1007.0,N/A
2017-09-01,05:00,24.0,6.0,190.0,94.0,1007.0,N/A
2017-09-01,05:30,24.0,6.0,210.0,94.0,1007.0,N/A
2017-09-01,06:00,25.0,4.0,180.0,89.0,1008.0,N/A
2017-09-01,06:30,26.0,6.0,190.0,84.0,1008.0,N/A
2017-09-01,07:00,27.0,6.0,220.0,79.0,1008.0,N/A
2017-09-01,07:30,30.0,0.0,0.0,75.0,1009.0,N/A
2017-09-01,08:00,32.0,0.0,0.0,63.0,1009.0,N/A
2017-09-01,08:30,32.0,2.0,0.0,63.0,1009.0,N/A
2017-09-01,09:00,34.0,4.0,0.0,56.0,1009.0,N/A
2017-09-01,09:30,34.0,2.0,50.0,53.0,1009.0,N/A
2017-09-01,10:00,35.0,2.0,0.0,50.0,1008.0,N/A
2017-09-01,10:30,34.0,4.0,0.0,53.0,1008.0,N/A
2017-09-01,11:00,36.0,2.0,0.0,50.0,1008.0,N/A
2017-09-01,11:30,35.0,7.0,80.0,53.0,1008.0,N/A
2017-09-01,12:00,35.0,9.0,70.0,56.0,1007.0,N/A
2017-09-01,12:30,36.0,9.0,60.0,56.0,1007.0,N/A
2017-09-01,13:00,35.0,11.0,90.0,60.0,1006.0,N/A
2017-09-01,13:30,34.0,15.0,80.0,59.0,1006.0,N/A
2017-09-01,14:00,34.0,13.0,80.0,59.0,1006.0,N/A
2017-09-01,14:30,34.0,15.0,80.0,59.0,1005.0,N/A
2017-09-01,15:00,33.0,17.0,80.0,63.0,1004.0,N/A
2017-09-01,15:30,33.0,13.0,70.0,63.0,1004.0,N/A
2017-09-01,16:00,32.0,11.0,80.0,71.0,1005.0,N/A
2017-09-01,16:30,32.0,9.0,100.0,71.0,1005.0,N/A
2017-09-01,17:00,31.0,9.0,100.0,75.0,1005.0,N/A
2017-09-01,17:30,31.0,7.0,120.0,75.0,1006.0,N/A
2017-09-01,18:00,29.0,13.0,340.0,79.0,1006.0,8.0
2017-09-01,19:00,29.0,4.0,320.0,79.0,1006.0,8.0
2017-09-01,19:30,28.0,6.0,320.0,79.0,1007.0,8.0
2017-09-01,20:30,28.0,0.0,0.0,79.0,1008.0,8.0
2017-09-01,21:00,28.0,0.0,0.0,79.0,1008.0,8.0
2017-09-01,21:30,28.0,7.0,220.0,84.0,1009.0,8.0
2017-09-01,23:30,27.0,6.0,190.0,84.0,1008.0,8.0
2017-10-01,"00:00Sun, 1 Oct",27.0,4.0,240.0,89.0,1011.0,N/A
2017-10-01,00:30,27.0,2.0,0.0,89.0,1011.0,N/A
2017-10-01,01:00,27.0,0.0,0.0,89.0,1011.0,N/A
2017-10-01,02:00,27.0,0.0,0.0,89.0,1010.0,N/A
2017-10-01,02:30,27.0,0.0,0.0,89.0,1010.0,N/A
2017-10-01,03:00,26.0,7.0,220.0,94.0,1010.0,N/A
2017-10-01,03:30,25.0,6.0,210.0,94.0,1010.0,N/A
2017-10-01,04:00,25.0,6.0,220.0,94.0,1010.0,N/A
2017-10-01,04:30,25.0,6.0,230.0,94.0,1010.0,N/A
2017-10-01,05:00,25.0,4.0,0.0,94.0,1010.0,N/A
2017-10-01,05:30,25.0,4.0,0.0,89.0,1011.0,N/A
2017-10-01,06:00,25.0,4.0,220.0,94.0,1011.0,N/A
2017-10-01,06:30,25.0,4.0,210.0,94.0,1011.0,N/A
2017-10-01,07:30,30.0,0.0,0.0,75.0,1012.0,N/A
2017-10-01,08:00,31.0,0.0,0.0,70.0,1012.0,N/A
2017-10-01,08:30,33.0,0.0,0.0,67.0,1012.0,N/A
2017-10-01,09:00,32.0,4.0,0.0,71.0,1012.0,N/A
2017-10-01,09:30,32.0,4.0,0.0,71.0,1011.0,N/A
2017-10-01,10:00,31.0,11.0,0.0,70.0,1011.0,N/A
2017-10-01,10:30,31.0,15.0,0.0,70.0,1011.0,N/A
2017-10-01,11:00,31.0,17.0,10.0,75.0,1010.0,N/A
2017-10-01,11:30,31.0,15.0,0.0,75.0,1010.0,N/A
2017-10-01,12:00,32.0,11.0,30.0,67.0,1010.0,N/A
2017-10-01,12:30,33.0,17.0,10.0,67.0,1009.0,N/A
2017-10-01,13:00,32.0,19.0,0.0,71.0,1009.0,N/A
2017-10-01,13:30,32.0,20.0,10.0,71.0,1008.0,N/A
2017-10-01,14:00,32.0,22.0,0.0,71.0,1008.0,N/A
2017-10-01,14:30,32.0,20.0,10.0,67.0,1007.0,N/A
2017-10-01,15:00,32.0,22.0,0.0,63.0,1007.0,N/A
2017-10-01,15:30,32.0,19.0,10.0,67.0,1007.0,N/A
2017-10-01,16:00,31.0,15.0,30.0,66.0,1007.0,N/A
2017-10-01,16:30,31.0,11.0,30.0,70.0,1007.0,N/A
2017-10-01,17:00,30.0,6.0,40.0,75.0,1008.0,N/A
2017-10-01,17:30,30.0,4.0,0.0,75.0,1008.0,N/A
2017-10-01,18:00,30.0,7.0,80.0,75.0,1008.0,N/A
2017-10-01,18:30,30.0,7.0,90.0,75.0,1008.0,N/A
2017-10-01,19:00,30.0,7.0,60.0,75.0,1009.0,N/A
2017-10-01,20:00,29.0,4.0,0.0,79.0,1010.0,N/A
2017-10-01,20:30,29.0,2.0,0.0,79.0,1010.0,N/A
2017-10-01,21:00,28.0,9.0,210.0,89.0,1010.0,N/A
2017-10-01,21:30,28.0,9.0,220.0,84.0,1010.0,N/A
2017-10-01,22:00,28.0,6.0,240.0,84.0,1010.0,N/A
2017-10-01,22:30,27.0,4.0,0.0,89.0,1010.0,8.0
2017-10-01,23:00,27.0,4.0,230.0,89.0,1010.0,N/A
2017-10-01,23:30,27.0,4.0,200.0,89.0,1009.0,N/A
2017-11-01,"00:00Wed, 1 Nov",24.0,13.0,20.0,94.0,1014.0,4.0
2017-11-01,00:30,24.0,11.0,50.0,94.0,1014.0,3.0
2017-11-01,01:00,25.0,17.0,30.0,89.0,1014.0,3.0
2017-11-01,01:30,25.0,15.0,20.0,89.0,1013.0,5.0
2017-11-01,02:00,25.0,6.0,50.0,89.0,1013.0,5.0
2017-11-01,02:30,24.0,11.0,50.0,89.0,1013.0,3.0
2017-11-01,03:00,25.0,15.0,50.0,89.0,1013.0,3.0
2017-11-01,03:30,25.0,13.0,40.0,89.0,1013.0,5.0
2017-11-01,04:00,25.0,15.0,40.0,89.0,1013.0,5.0
2017-11-01,04:30,25.0,0.0,0.0,89.0,1013.0,5.0
2017-11-01,05:00,25.0,15.0,50.0,89.0,1013.0,5.0
2017-11-01,05:30,25.0,13.0,50.0,89.0,1014.0,5.0
2017-11-01,06:00,25.0,15.0,50.0,89.0,1014.0,6.0
2017-11-01,06:30,26.0,15.0,50.0,84.0,1014.0,6.0
2017-11-01,07:00,25.0,11.0,60.0,89.0,1014.0,4.0
2017-11-01,07:30,26.0,20.0,50.0,84.0,1015.0,5.0
2017-11-01,08:00,26.0,22.0,60.0,84.0,1015.0,5.0
2017-11-01,08:30,27.0,19.0,50.0,79.0,1016.0,5.0
2017-11-01,09:00,26.0,17.0,50.0,79.0,1016.0,6.0
2017-11-01,09:30,28.0,19.0,50.0,74.0,1016.0,6.0
2017-11-01,10:00,27.0,17.0,50.0,79.0,1016.0,6.0
2017-11-01,10:30,27.0,19.0,50.0,74.0,1016.0,6.0
2017-11-01,11:00,28.0,19.0,50.0,70.0,1015.0,6.0
2017-11-01,11:30,28.0,19.0,50.0,70.0,1015.0,6.0
2017-11-01,12:00,27.0,15.0,50.0,74.0,1014.0,6.0
2017-11-01,12:30,28.0,13.0,40.0,70.0,1014.0,6.0
2017-11-01,13:00,27.0,17.0,40.0,74.0,1013.0,6.0
2017-11-01,13:30,26.0,13.0,10.0,84.0,1013.0,6.0
2017-11-01,14:00,26.0,11.0,10.0,84.0,1013.0,6.0
2017-11-01,14:30,26.0,13.0,20.0,84.0,1012.0,6.0
2017-11-01,15:00,26.0,15.0,20.0,84.0,1012.0,6.0
2017-11-01,15:30,25.0,11.0,20.0,89.0,1013.0,5.0
2017-11-01,16:00,25.0,13.0,10.0,89.0,1012.0,6.0
2017-11-01,16:30,26.0,11.0,30.0,84.0,1013.0,6.0
2017-11-01,17:00,26.0,13.0,30.0,79.0,1013.0,6.0
2017-11-01,17:30,26.0,13.0,30.0,79.0,1013.0,6.0
2017-11-01,18:00,26.0,9.0,30.0,79.0,1013.0,6.0
2017-11-01,18:30,26.0,9.0,30.0,79.0,1013.0,6.0
2017-11-01,19:00,26.0,9.0,50.0,79.0,1014.0,6.0
2017-11-01,19:30,26.0,11.0,30.0,79.0,1014.0,6.0
2017-11-01,20:00,26.0,7.0,40.0,79.0,1014.0,6.0
2017-11-01,20:30,26.0,9.0,50.0,79.0,1015.0,6.0
2017-11-01,21:00,26.0,9.0,50.0,79.0,1015.0,6.0
2017-11-01,21:30,26.0,7.0,50.0,79.0,1015.0,6.0
2017-11-01,22:00,26.0,6.0,50.0,79.0,1015.0,6.0
2017-11-01,22:30,25.0,6.0,40.0,79.0,1015.0,6.0
2017-11-01,23:00,25.0,4.0,40.0,83.0,1015.0,6.0
2017-11-01,23:30,24.0,4.0,340.0,89.0,1014.0,6.0
2017-12-01,"00:00Fri, 1 Dec",25.0,4.0,0.0,89.0,1014.0,7.0
2017-12-01,00:30,25.0,7.0,30.0,89.0,1014.0,7.0
2017-12-01,01:00,25.0,6.0,50.0,89.0,1014.0,7.0
2017-12-01,01:30,25.0,9.0,50.0,89.0,1014.0,7.0
2017-12-01,02:00,25.0,7.0,50.0,89.0,1013.0,7.0
2017-12-01,02:30,25.0,7.0,60.0,89.0,1013.0,7.0
2017-12-01,03:00,25.0,9.0,60.0,83.0,1013.0,7.0
2017-12-01,03:30,25.0,7.0,50.0,83.0,1013.0,7.0
2017-12-01,04:00,25.0,6.0,40.0,83.0,1013.0,7.0
2017-12-01,04:30,25.0,4.0,0.0,83.0,1013.0,7.0
2017-12-01,05:00,24.0,0.0,0.0,89.0,1013.0,7.0
2017-12-01,05:30,24.0,7.0,60.0,89.0,1014.0,7.0
2017-12-01,06:00,24.0,2.0,0.0,89.0,1014.0,7.0
2017-12-01,06:30,24.0,4.0,0.0,89.0,1015.0,7.0
2017-12-01,07:00,26.0,7.0,60.0,84.0,1015.0,7.0
2017-12-01,07:30,27.0,11.0,50.0,79.0,1015.0,7.0
2017-12-01,08:00,28.0,11.0,50.0,74.0,1016.0,7.0
2017-12-01,08:30,28.0,17.0,50.0,74.0,1016.0,7.0
2017-12-01,09:00,29.0,13.0,70.0,70.0,1016.0,8.0
2017-12-01,09:30,29.0,17.0,50.0,70.0,1016.0,8.0
2017-12-01,10:00,29.0,17.0,50.0,70.0,1016.0,8.0
2017-12-01,10:30,29.0,17.0,50.0,70.0,1016.0,8.0
2017-12-01,11:00,29.0,19.0,50.0,70.0,1015.0,8.0
2017-12-01,11:30,29.0,13.0,70.0,74.0,1015.0,8.0
2017-12-01,12:00,29.0,17.0,70.0,70.0,1015.0,8.0
2017-12-01,12:30,29.0,17.0,70.0,70.0,1014.0,8.0
2017-12-01,13:00,29.0,20.0,70.0,70.0,1014.0,8.0
2017-12-01,14:00,28.0,17.0,60.0,74.0,1013.0,8.0
2017-12-01,14:30,27.0,19.0,60.0,74.0,1013.0,8.0
2017-12-01,15:00,27.0,19.0,50.0,74.0,1013.0,8.0
2017-12-01,15:30,27.0,19.0,50.0,74.0,1013.0,8.0
2017-12-01,16:00,27.0,15.0,60.0,74.0,1013.0,8.0
2017-12-01,16:30,27.0,11.0,50.0,74.0,1013.0,8.0
2017-12-01,17:00,26.0,13.0,50.0,79.0,1014.0,8.0
2017-12-01,17:30,26.0,11.0,60.0,79.0,1014.0,8.0
2017-12-01,18:00,26.0,13.0,50.0,79.0,1014.0,8.0
2017-12-01,18:30,26.0,17.0,70.0,79.0,1015.0,7.0
2017-12-01,19:00,25.0,17.0,50.0,83.0,1015.0,7.0
2017-12-01,20:00,26.0,7.0,30.0,79.0,1016.0,7.0
2017-12-01,20:30,25.0,13.0,50.0,83.0,1016.0,7.0
2017-12-01,21:00,26.0,11.0,30.0,79.0,1016.0,7.0
2017-12-01,21:30,26.0,11.0,30.0,79.0,1016.0,7.0
2017-12-01,22:00,26.0,15.0,40.0,79.0,1016.0,7.0
2017-12-01,22:30,26.0,13.0,30.0,79.0,1016.0,7.0
2017-12-01,23:00,26.0,13.0,20.0,79.0,1015.0,7.0
2017-12-01,23:30,25.0,15.0,30.0,83.0,1015.0,7.0
2016-01-01,"00:00Fri, 1 Jan",22.0,15.0,10.0,88.0,1023.0,6.0
2016-01-01,00:30,22.0,15.0,20.0,88.0,1023.0,6.0
2016-01-01,01:00,22.0,13.0,10.0,88.0,1023.0,6.0
2016-01-01,01:30,22.0,15.0,10.0,88.0,1022.0,6.0
2016-01-01,02:00,22.0,11.0,0.0,88.0,1022.0,6.0
2016-01-01,02:30,22.0,13.0,0.0,88.0,1022.0,6.0
2016-01-01,03:00,22.0,13.0,0.0,88.0,1022.0,7.0
2016-01-01,03:30,22.0,13.0,0.0,88.0,1022.0,6.0
2016-01-01,04:00,22.0,7.0,20.0,88.0,1021.0,6.0
2016-01-01,04:30,22.0,6.0,330.0,83.0,1021.0,6.0
2016-01-01,05:00,22.0,2.0,40.0,83.0,1022.0,7.0
2016-01-01,05:30,23.0,6.0,10.0,83.0,1022.0,7.0
2016-01-01,06:00,23.0,7.0,30.0,83.0,1023.0,6.0
2016-01-01,06:30,23.0,7.0,40.0,83.0,1023.0,6.0
2016-01-01,07:00,23.0,13.0,40.0,78.0,1023.0,6.0
2016-01-01,07:30,23.0,11.0,30.0,83.0,1023.0,7.0
2016-01-01,08:00,24.0,11.0,30.0,78.0,1024.0,7.0
2016-01-01,08:30,24.0,11.0,50.0,78.0,1024.0,5.0
2016-01-01,09:00,25.0,11.0,50.0,74.0,1024.0,6.0
2016-01-01,09:30,26.0,13.0,40.0,70.0,1024.0,8.0
2016-01-01,10:00,25.0,15.0,40.0,74.0,1024.0,8.0
2016-01-01,10:30,26.0,13.0,40.0,70.0,1024.0,8.0
2016-01-01,12:00,25.0,19.0,10.0,74.0,1023.0,8.0
2016-01-01,12:30,25.0,19.0,10.0,74.0,1023.0,8.0
2016-01-01,13:00,24.0,19.0,10.0,83.0,1022.0,8.0
2016-01-01,13:30,25.0,20.0,10.0,79.0,1022.0,8.0
2016-01-01,14:00,25.0,17.0,10.0,79.0,1021.0,8.0
2016-01-01,15:00,25.0,20.0,0.0,79.0,1021.0,8.0
2016-01-01,15:30,23.0,17.0,10.0,89.0,1021.0,6.0
2016-01-01,16:00,23.0,15.0,10.0,89.0,1021.0,6.0
2016-01-01,16:30,23.0,13.0,20.0,89.0,1021.0,7.0
2016-01-01,17:00,23.0,13.0,20.0,83.0,1021.0,7.0
2016-01-01,17:30,23.0,11.0,10.0,89.0,1021.0,7.0
2016-01-01,18:00,22.0,11.0,0.0,88.0,1021.0,7.0
2016-01-01,18:30,23.0,11.0,0.0,83.0,1022.0,7.0
2016-01-01,19:00,23.0,9.0,20.0,83.0,1022.0,7.0
2016-01-01,19:30,23.0,13.0,10.0,83.0,1022.0,7.0
2016-01-01,20:00,22.0,9.0,10.0,88.0,1022.0,7.0
2016-01-01,20:30,23.0,9.0,10.0,83.0,1023.0,7.0
2016-01-01,21:00,23.0,11.0,10.0,83.0,1023.0,7.0
2016-01-01,21:30,23.0,9.0,10.0,83.0,1023.0,7.0
2016-01-01,22:00,23.0,11.0,10.0,83.0,1023.0,7.0
2016-01-01,22:30,22.0,9.0,10.0,94.0,1022.0,7.0
2016-01-01,23:00,22.0,7.0,0.0,94.0,1022.0,5.0
2016-01-01,23:30,22.0,9.0,350.0,94.0,1022.0,5.0
2016-02-01,"00:00Mon, 1 Feb",23.0,11.0,340.0,94.0,1016.0,7.0
2016-02-01,00:30,23.0,9.0,340.0,89.0,1015.0,7.0
2016-02-01,01:00,23.0,11.0,350.0,94.0,1015.0,7.0
2016-02-01,01:30,23.0,9.0,330.0,94.0,1015.0,7.0
2016-02-01,02:00,23.0,11.0,330.0,89.0,1015.0,7.0
2016-02-01,02:30,23.0,9.0,330.0,89.0,1015.0,6.0
2016-02-01,03:00,23.0,11.0,340.0,89.0,1015.0,6.0
2016-02-01,03:30,22.0,15.0,340.0,94.0,1015.0,6.0
2016-02-01,04:00,22.0,15.0,350.0,94.0,1015.0,6.0
2016-02-01,04:30,22.0,17.0,0.0,94.0,1015.0,6.0
2016-02-01,05:00,22.0,17.0,350.0,94.0,1015.0,6.0
2016-02-01,06:00,22.0,17.0,340.0,94.0,1016.0,6.0
2016-02-01,07:00,22.0,20.0,350.0,88.0,1017.0,8.0
2016-02-01,07:30,22.0,19.0,0.0,88.0,1017.0,N/A
2016-02-01,08:00,23.0,20.0,0.0,83.0,1018.0,N/A
2016-02-01,08:30,23.0,22.0,0.0,83.0,1018.0,N/A
2016-02-01,09:00,24.0,19.0,0.0,78.0,1018.0,N/A
2016-02-01,09:30,25.0,15.0,0.0,79.0,1019.0,N/A
2016-02-01,10:00,25.0,19.0,0.0,79.0,1019.0,N/A
2016-02-01,10:30,26.0,19.0,340.0,74.0,1018.0,N/A
2016-02-01,11:30,27.0,17.0,330.0,70.0,1017.0,N/A
2016-02-01,12:30,27.0,15.0,20.0,70.0,1016.0,N/A
2016-02-01,13:00,28.0,15.0,0.0,70.0,1016.0,N/A
2016-02-01,13:30,27.0,17.0,340.0,70.0,1016.0,N/A
2016-02-01,14:00,27.0,17.0,330.0,70.0,1016.0,N/A
2016-02-01,14:30,28.0,19.0,330.0,62.0,1016.0,N/A
2016-02-01,15:00,27.0,24.0,330.0,62.0,1015.0,N/A
2016-02-01,15:30,27.0,22.0,320.0,62.0,1015.0,N/A
2016-02-01,16:00,26.0,22.0,320.0,65.0,1016.0,N/A
2016-02-01,16:30,26.0,19.0,320.0,65.0,1016.0,N/A
2016-02-01,17:00,24.0,24.0,350.0,74.0,1016.0,N/A
2016-02-01,17:30,23.0,22.0,0.0,78.0,1016.0,N/A
2016-02-01,18:00,23.0,17.0,330.0,74.0,1017.0,N/A
2016-02-01,18:30,23.0,20.0,330.0,69.0,1017.0,N/A
2016-02-01,19:00,22.0,20.0,340.0,73.0,1017.0,N/A
2016-02-01,19:30,22.0,19.0,330.0,73.0,1018.0,N/A
2016-02-01,20:00,22.0,17.0,330.0,73.0,1018.0,N/A
2016-02-01,20:30,22.0,17.0,330.0,73.0,1019.0,N/A
2016-02-01,21:00,22.0,19.0,320.0,73.0,1019.0,N/A
2016-02-01,21:30,22.0,17.0,320.0,69.0,1019.0,N/A
2016-02-01,22:00,22.0,15.0,320.0,73.0,1019.0,N/A
2016-02-01,22:30,22.0,13.0,310.0,73.0,1019.0,N/A
2016-02-01,23:00,22.0,15.0,320.0,73.0,1019.0,N/A
2016-02-01,23:30,22.0,13.0,310.0,73.0,1019.0,N/A
2016-03-01,"00:00Tue, 1 Mar",17.0,0.0,0.0,88.0,1023.0,5.0
2016-03-01,00:30,17.0,4.0,230.0,88.0,1023.0,5.0
2016-03-01,01:00,16.0,0.0,0.0,94.0,1022.0,5.0
2016-03-01,01:30,16.0,0.0,0.0,94.0,1022.0,5.0
2016-03-01,02:00,17.0,4.0,260.0,88.0,1022.0,5.0
2016-03-01,02:30,17.0,0.0,0.0,88.0,1022.0,5.0
